movieId,movieTitle,movieDirector,movieRating,movieMetascore,listMovieCast
0172495, Gladiator, Ridley Scott, 8.5, 64, [Russell Crowe, Joaquin Phoenix, Connie Nielsen, Oliver Reed, Richard Harris, Derek Jacobi, Djimon Hounsou, David Schofield, John Shrapnel, Tomas Arana, Ralf Moeller, Spencer Treat Clark, David Hemmings, Tommy Flanagan, Sven-Ole Thorsen, Omid Djalili, Nicholas McGaughey, Chris Kell, Tony Curran, Mark Lewis, John Quinn, Alun Raglan, David Bailie, Chick Allan, David Nicholls, Al Ashton, Billy Dowd, Ray Calleja, Giannina Facio, Giorgio Cantarini, Allan Corduner, Michael Mellinger, Said Amel, Adam Levy, Gilly Gilchrist, Michael Dickins, Malcolm Ellul, James Fiddy, Ruth Frendo, Kjeld Gogosha-Clark, Mehdi Kashani, Tom Kay, Phil Lowes, Nic Main, Ray Mangion, Antonio Meitin, João Costa Menezes, Mike Mitchell, Norman Campbell Rees, Neil Roche, Paul Sacks, Steve Saunders, Christian Simpson, Brian Smyj, Tony Tomlinson, Michael Yale ]
0241303, Chocolat, Lasse Hallström, 7.3, 64, [Alfred Molina, Carrie-Anne Moss, Aurelien Parent Koenig, Antonio Gil, Hélène Cardona, Harrison Pratt, Gaelan Connell, Elisabeth Commelin, Ron Cook, Guillaume Tardieu, Hugh O'Conor, John Wood, Lena Olin, Peter Stormare, Leslie Caron, Juliette Binoche, Victoire Thivisol, Judi Dench, Michèle Gleizer, Dominique MacAvoy, Arnaud Adam, Christianne Oliveira, Johnny Depp, Marion Hauducoeur, Esteban Antonio, J.J. Holiday, Malcolm Ross, Ged Barry, Iain Stoddart, Sally Taylor-Isherwood, Tatyana Yassukovich, Sally the Dog, Kelley Costigan, Dominique Delany, João Costa Menezes ]
0885507, Ngor fu, Marco Mak, 6.0, None, [Eric Tsang, Francis Ng, Jordan Chan, Sonija Kwok, Kiu Wai Miu, Julian Cheung, Yuan Nie, Shawn Yue, Hua Yueh, Tung Cho 'Joe' Cheung, Hailu Qin, Timmy Hung, Sze-Ming Lu, Patrick Tang, Tak-Bun Wong, Wei Na, Xiangjin Luo, Man Yeung, Zuki Lee, Tsz Sin Lam, Xiaoyan Wang, Jason Chen, Ray Pang, Jonathan Yat-Sing Lee, Hin-Wai Au ]
0195685, Erin Brockovich, Steven Soderbergh, 7.3, 73, [Julia Roberts, David Brisbin, Dawn Didawick, Albert Finney, Valente Rodriguez, Conchata Ferrell, George Rocky Sullivan, Pat Skipper, Jack Gill, Irene Olga López, Emily Marks, Julie Marks, Scotty Leavenworth, Gemmenne de la Peña, Erin Brockovich-Ellis, Adilah Barnes, Irina V. Passmoore, Aaron Eckhart, Ron Altomare, Charles John Bukey, Marg Helgenberger, Randy Lowell, Jamie Harrold, Sarah Ashley, Scarlett Pomers, T.J. Thyne, Joe Chrest, Meredith Zinner, Michael Harney, William Lucking, Mimi Kennedy, Scott Sowers, Cherry Jones, Kristina Malota, Wade Williams, Cordelia Richards, Ashley Pimental, Brittany Pimental, Tracey Walter, Larry Martinez, LeRoy A. Simmons, Don Snell, Michael Shamberg, Gina Gallego, Peter Coyote, Ronald E. Hairston, Veanne Cox, Scott Allen, Sheila Shaw, Matthew Kimbrough, Jason Cervantes, Mike Malone, Norma Maldonado, Ed Masry, Tom Tangen, Julie Wagner ]
0181865, Traffic, Steven Soderbergh, 7.7, 86, [Benicio Del Toro, Jacob Vargas, Andrew Chavez, Michael Saucedo, Tomas Milian, Jose Yenque, Emilio Rivera, Michael O'Neill, Michael Douglas, Russell G. Jones, Lorene Hetherington, Eric Collins, Beau Holden, Peter Stader, James Lew, Jeremy Fitzgerald, Russell Solberg, Luis Guzmán, Don Cheadle, Don Snell, Enrique Murciano, Gary Carlos Cervantes, Leticia Bombardier, Miguel Ferrer, Carl Ciarfalio, Steven Lambert, Gilbert Rosales, Rick Avery, Mario Roberts, Eileen Weisinger, Keii Johnston, Mike Watson, Kurt D. Lott, Lincoln Simonds, Steve Tomaski, Buck McDancer, John Callery, Ousaun Elam, Brian Avery, Corey Spears, Majandra Delfino, Topher Grace, Erika Christensen, Alec Roberts, Catherine Zeta-Jones, Rena Sofer, Stacey Travis, Jennifer Barker, Dean Faulkner, Albert Finney, D.W. Moffett, James Brolin, Daniella Kuhn, Brandon Keener, Bill Weld, George Blumenthal, Stephen Dunham, Don Nickles, Margaret Travolta, Harry Reid, Jeff Podolsky, Jewelle Bickford, Barbara Boxer, Orrin G. Hatch, Charles Grassley, Dave Hager, Tucker Smallwood, Steven Bauer, Marisol Padilla Sánchez, Amy Irving, Dennis Quaid, Clifton Collins Jr., Víctor Quintero, Toby Holguin, Ramiro González, Viola Davis, James Pickens Jr., Peter Riegert, Elaine Kagan, John Slattery, Jimmy Ortega, Greg Boniface, Thomas Rosales Jr., Rudy M. Camacho, Vonte Sweet, Ed Breving, Yul Vazquez, Jack Conley, Eddie Velez, Craig N. Chretien, John Brown, Mike Siegel, Joel Torres, Stephen J. Rose, Kimber Fritz, Harsh Nayyar, Mary Pat Gleason, Vincent M. Ward, Benjamin Bratt, Jsu Garcia, Gregory Estevane, Alex Procopio, Rita Gomez, Kaizaad Kotwal, David Jensen, Jay Krymis, Mike Malone, René Pereyra, Kymberly Newberry, Carroll Schumacher, Ben Scott, Michael Showers, Fred Anderson, David Bickford, Robert Randolph Caton, Cecile Cinco, Adam Clark, Chic Daniel, Alan Easley, Choel Evans, Rod Fielder, Tony Guma, Valerie Lynn Hanna, Salma Hayek, Elizabeth Jarosz, Dominic Koulianos, Zachary Lindsey, Meagan Lopez, Ambrit Millhouse, David Pittinger, Darlynne Reyes Menkin, Leo Rogstad, Laurent Schwaar, Joey Sotello, William Christopher Stephens, Lynn Struiksma, John Michael Stubbins, Clyde Tull, Fairly Tull, Jim Cody Williams, Anthony Hawkins Woods, Jessica Yoshimura, William 'Shorty' Young ]
0268978, A Beautiful Mind, Ron Howard, 8.2, 72, [Russell Crowe, Ed Harris, Jennifer Connelly, Christopher Plummer, Paul Bettany, Adam Goldberg, Josh Lucas, Anthony Rapp, Jason Gray-Stanford, Judd Hirsch, Austin Pendleton, Vivien Cardone, Jillie Simon, Victor Steinbach, Tanya Clarke, Thomas F. Walsh, Jesse Doran, Kent Cassella, Patrick Blindauer, John Blaylock, Roy Thinnes, Anthony Easton, Cheryl Howard, Rance Howard, Jane Jenkins, Darius Stone, Josh Pais, Alex Toma, Valentina Cardinalli, Teagle F. Bougere, David B. Allen, Michael Esper, Eva Burkley, Amy Walz, Tracey Toomey, Jennifer Weedon, Yvonne Thomas, Holly Pitrago, Isadore Rosenfeld, Tommy Allen, Dave Bayer, Brian Keith Lewis, Tom McNutt, Will Dunham, Glenn Roberts, Ed Jupp Jr., Christopher Stockton, Gregory Dress, Carla Occhiogrosso, Matt Samson, Lyena Nomura, Kathleen Fellegara, Betsy Klompus, Stelio Savante, Logan McCall, Bob Broder, Michael Abbott Jr., Liche Ariza, Michael Arthur, Reggie Austin, Fileena Bahris, Lloyd Baskin, Sean Bennett, Cade Bittner, James Thomas Bligh, Peter Bonilla, Rich Bryant, Dan Chen, Phil Cirincione, Scott Addison Clay, Ty Copeman, Sean Dillon, Berly Ellis, Jonah Falcon, Fabrizio Fante, Scott Fernstrom, Michael Fiore, Mike Fitzgerald, Todd Fredericks, Russell Gibson, Gregory Gordon, Evan Hart, Jason Horton, Bryce Dallas Howard, Ron Howard, Vivian Kalinov, Dory Manzour, Tiffany Marz, Charles McClelland, Jon M. McDonnell, Robert Myers, Charles Pendelton, Reed Penney, Michael C. Pierce, Mills Pierre, Deborah Rayne, Sean Reid, Brian Smyj, Ned Stuart, Dave Sweeney, Alessandro Tanaka, Douglas Taurel, John H. Tobin, Jeffrey Christopher Todd, Michael Tota, Ryan Tygh, Erik Van Wyck, Warner Wolf ]
0280707, Gosford Park, Robert Altman, 7.3, 90, [Maggie Smith, Michael Gambon, Kristin Scott Thomas, Camilla Rutherford, Charles Dance, Geraldine Somerville, Tom Hollander, Natasha Wightman, Jeremy Northam, Bob Balaban, James Wilby, Claudie Blakley, Laurence Fox, Trent Ford, Ryan Phillippe, Stephen Fry, Ron Webster, Kelly Macdonald, Clive Owen, Helen Mirren, Eileen Atkins, Emily Watson, Alan Bates, Derek Jacobi, Richard E. Grant, Jeremy Swift, Sophie Thompson, Meg Wynn Owen, Adrian Scarborough, Frances Low, Joanna Maude, Teresa Churcher, Sarah Flind, Finty Williams, Emma Buckley, Lucy Cohu, Laura Harling, Tilly Gerrard, Will Beer, Leo Bill, Gregor Henderson-Begg, John Atterbury, Frank Thornton, Ron Puttock, Adrian Preater, John Cox, Ken Davies, Tony Davies, Steve Markham, Terry Sturmey, Julian Such, Alan Bland, Peter Champion, Geoff Double, Robin Devereux, John Fountain, Richard Gamble, Brian Rumsey, George Sherman, Widget, Natalie Danks-Smith ]
0247425, In the Bedroom, Todd Field, 7.5, 86, [Tom Wilkinson, Sissy Spacek, Nick Stahl, Marisa Tomei, William Mapother, William Wise, Celia Weston, Karen Allen, Frank T. Wells, W. Clapham Murray, Justin Ashforth, Terry A. Burgess, Jonathan Walsh, Diane E. Hamlin, Camden Munson, Christopher Adams, Henry Field, Deborah Derecktor, Harriet Dawkins, Bill Dawkins, Kevin Chapman, Joseph Field, Harold Withee, David Blair, Elisabeth McClure, Alida P. Field, Andrea Wright, John Campanello, Robert Demkowicz, Veronica Cartwright, Daran Norris, Don Lewis, Doug Rich, Sara Armstrong, Elly Barksdale, Erin Barksdale, Adah Holman, Gwendolyn Gilchrist, Shauneen Grout, Jessie Lanoue, Alicia Laplant, Iris Leslie, Erica Towle-Powers, Nichole Wimbiscus, Anna Winsor, Evanne Weirich, Robin Wimbiscus, Lisa Carlton, Rebecca Benner, Francis Mazzeo, Tyler Shane Smith-Campbell, Brian Hagley, Sam Cousins, Jackie Hagley, Comenic Cuccinello III, Ronald Russell, Rachel Freeman, Dale Johnson, Daniel Hendricks, Parker Spear, Sam Johnson, Matthew Maxwell, Shyann Gauthier, Joshua Mills, Bethany Berry, Eric Rahkonen, Hope Berry, Natalie Russell, Chelsea Peasley, Misty Seekins, Daniel Baxter-Leahy, Philip Spearing, Brandon Carleton, Mackenzie Tucker, Owen Thompson, Ben Staples, Ryan Ecker, Jared Mekin, Tom Cumler, Jennifer Struk ]
0120737, The Lord of the Rings: The Fellowship of the Ring, Peter Jackson, 8.8, 92, [Alan Howard, Noel Appleby, Sean Astin, Sala Baker, Sean Bean, Cate Blanchett, Orlando Bloom, Billy Boyd, Marton Csokas, Megan Edwards, Michael Elsworth, Mark Ferguson, Ian Holm, Christopher Lee, Lawrence Makoare, Andy Serkis, Brent McIntyre, Ian McKellen, Peter McKenzie, Sarah McLeod, Dominic Monaghan, Viggo Mortensen, Ian Mune, Craig Parker, Cameron Rhodes, John Rhys-Davies, Martyn Sanderson, Harry Sinclair, Liv Tyler, David Weatherley, Hugo Weaving, Elijah Wood, Victoria Beynon-Cole, Lee Hartley, Sam La Hood, Chris Streeter, Jonathan Jordan, Semi Kuresa, Clinton Ulyatt, Paul Bryson, Lance Fabian Kemp, Jono Manks, Ben Price, Phil Grieve, Billy Jackson, Katie Jackson, Peter Corrigan, Lori Dungey, Norman Forsey, William Johnson, Thomas McGinty, Elizabeth Moody, Kate O'Rourke, Brian Sergent, Gino Acevedo, Matt Appleton, Timothy Bartlett, Jarl Benzon, Jørn Benzon, Riley Brophy, Rachel Clentworth, Sabine Crossen, Xander Forterie, Zo Hartley, Taea Hartwell, Peter Jackson, Alan Lee, Marta Martí, Bret McKenzie, Liz Merton, Shane Rangi, Grant Roa, Thomas Robins ]
0203009, Moulin Rouge!, Baz Luhrmann, 7.7, 66, [Nicole Kidman, Ewan McGregor, John Leguizamo, Jim Broadbent, Richard Roxburgh, Garry McDonald, Jacek Koman, Matthew Whittet, Kerry Walker, Caroline O'Connor, Christine Anu, Natalie Mendoza, Lara Mulcahy, David Wenham, Kylie Minogue, Ozzy Osbourne, Deobia Oparei, Linal Haft, Keith Robinson, Peter Whitford, Norman Kaye, Arthur Dignam, Carole Skinner, Jonathan Hardy, Plácido Domingo, Kiruna Stamell, Anthony Young, Dee Donavan, Johnny Lockwood, Don Reid, Tara Morice, Daniel Scott, Veronica Beattie, Lisa Callingham, Rosetta Cook, Fleur Denny, Kelii Grauer, Jaclyn Hanson, Michelle Hopper, Fallon King, Wendy McMahon, Tracie Morley, Sue-Ellen Shook, Jenny Wilson, Luke Alleva, Andrew Aroustian, Stephen Colyer, Steve Grace, Mark Hodge, Cameron Mitchell, Deon Nuku, Shaun Parker, Troy Phillips, Rodney Syaranamual, Ashley Wallen, Nathan Wright, Susan Black, Nicole Brooks, Danielle Brown, Anastacia Flewin, Fiona Gage, Alex Harrington, Camilla Jakimowicz, Rochelle G. Jones, Caroline Kaspar, Mandy Liddell, Melanie Mackay, Elise Mann, Charmaine Martin, Michelle Wriggles, Michael Boyd, Lorry D'er Cole, Michael Edge, Glyn Gray, Craig Haines, Stephen Holford, Jamie Jewell, Jason King, Ryan Males, Harlin Martin, Andrew Micallef, Jonathan Schmölzer, Bradley Spargo, Joseph 'Pepe' Ashton, Jordan Ashton, Marcos Falagan, Mitchel Falagan, Chris Mayhew, Hamish McCann, Adrien Janssen, Shaun Holloway, Darren Dowlut, Dennis Dowlut, Pina Conti, Nandy McClean, Maya McClean, Patrick Harding-Irmer, Albin Pahernik, Aurel Verne, Kip Gamblin, Liliya May, Wilson Alcorn, Kerry Casey, Peter Collingwood, Cass Cumerford, Matthew Dale, Brenda De Lacy, Eliana Dona, Nash Edgerton, Coralie Eichholtz, Tim Elliott, Pat Evans, Nicole Fantl, Sandi Finlay, Waldo Garrido, Scott Gregory, Kahlia Greksa, Karinna Greksa, Trent Harlow, Troy Harrison, Geoffrey Kiem, Harold Kissin, Ian Lind, Tony Lynch, Angus Martin, Paul Maybury, Scott Peters, Chris Pickard, Greg Poppleton, Brett Praed, Thern Reynolds, Greg Robinson, David Scotchford, Neeraj Singh, Sotiri Sotiropoulos, David Whitford, Matt Wilson ]
